freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,4.089565e-06,1303.1421363190973,3.138234191930667e-09,-85.03314650147395
10.7666015625,2.2867222e-05,1303.1421363190973,1.754775701172178e-08,-77.55778388012193
21.533203125,1.70918e-05,1303.1421363190973,1.3115836530807381e-08,-78.82204004797025
32.2998046875,1.163726e-05,1303.1421363190973,8.930154249290322e-09,-80.49141039539552
43.06640625,1.138572e-05,1303.1421363190973,8.737129296248864e-09,-80.58631237341699
53.8330078125,1.2020705e-05,1303.1421363190973,9.224400574821596e-09,-80.35061845819902
64.599609375,6.62903e-06,1303.1421363190973,5.086958130341354e-09,-82.9354183693844
75.3662109375,2.2149886e-06,1303.1421363190973,1.6997289376085912e-09,-87.69620331731753
86.1328125,9.90206e-07,1303.1421363190973,7.598603118531146e-10,-91.19266238465597
96.8994140625,6.610589e-07,1303.1421363190973,5.072806840598769e-10,-92.94751674181548
107.666015625,4.7728696e-07,1303.1421363190973,3.662585583524547e-10,-94.36212218373481
118.4326171875,2.5135088e-07,1303.1421363190973,1.9288061355018657e-10,-97.14711421144514
129.19921875,2.4673585e-07,1303.1421363190973,1.893391924418204e-10,-97.22759479541496
139.9658203125,3.5219833e-07,1303.1421363190973,2.70268565490368e-10,-95.68204463468702
150.732421875,3.6275492e-07,1303.1421363190973,2.7836939588405485e-10,-95.55378513060303
161.4990234375,2.6074508e-07,1303.1421363190973,2.0008954017293873e-10,-96.9877561383209
172.265625,2.2504226e-07,1303.1421363190973,1.7269201597173317e-10,-97.62727740600305
183.0322265625,2.857325e-07,1303.1421363190973,2.1926424988032443e-10,-96.59032172450908
193.798828125,3.4902237e-07,1303.1421363190973,2.6783139165354344e-10,-95.72138522085297
204.5654296875,3.5231537e-07,1303.1421363190973,2.7035837963739954e-10,-95.68060165115972
215.33203125,4.261987e-07,1303.1421363190973,3.270546613630347e-10,-94.85379656683926
226.0986328125,6.769644e-07,1303.1421363190973,5.194862914186142e-10,-92.84425908433663
236.865234375,9.522636e-07,1303.1421363190973,7.307441706116125e-10,-91.36234640467697
247.6318359375,7.616306e-07,1303.1421363190973,5.844570340441329e-10,-92.33247410188044
258.3984375,2.6997196e-07,1303.1421363190973,2.0716998327452454e-10,-96.83673169016521
269.1650390625,6.0711024e-08,1303.1421363190973,4.65881880243158e-11,-103.31724180437034
279.931640625,1.3870203e-08,1303.1421363190973,1.0643660034745e-11,-109.72909005540436
290.6982421875,9.544126e-09,1303.1421363190973,7.32393352352287e-12,-111.3525560627343
301.46484375,1.0419486e-08,1303.1421363190973,7.995662591284229e-12,-110.97145540946514
312.2314453125,1.3345275e-08,1303.1421363190973,1.024084451223924e-11,-109.89664227746687
322.998046875,1.3320887e-08,1303.1421363190973,1.0222128687828977e-11,-109.90458655951491
333.7646484375,1.547306e-08,1303.1421363190973,1.1873652973605388e-11,-109.25415648171509
344.53125,1.6932745e-08,1303.1421363190973,1.2993780751656867e-11,-108.8626446550269
355.2978515625,1.92582e-08,1303.1421363190973,1.4778280765398168e-11,-108.3037608674837
366.064453125,2.1205231e-08,1303.1421363190973,1.6272384248253444e-11,-107.88548809079279
376.8310546875,2.0961025e-08,1303.1421363190973,1.608498745576975e-11,-107.93579273455956
387.59765625,2.009276e-08,1303.1421363190973,1.5418700017363506e-11,-108.11952241011727
398.3642578125,2.485802e-08,1303.1421363190973,1.9075449044464606e-11,-107.19525229769533
409.130859375,1.8385762e-08,1303.1421363190973,1.4108792689285059e-11,-108.5051014789091
419.8974609375,9.05564e-09,1303.1421363190973,6.949079960676816e-12,-111.58072691014331
430.6640625,9.105871e-09,1303.1421363190973,6.987626652787046e-12,-111.55670307319039
441.4306640625,1.3429208e-08,1303.1421363190973,1.0305251893555541e-11,-109.86941388198773
452.197265625,1.7687015e-08,1303.1421363190973,1.3572589090898596e-11,-108.67337298940386
462.9638671875,2.4724637e-08,1303.1421363190973,1.8973091341990697e-11,-107.21861902459295
473.73046875,1.9037435e-08,1303.1421363190973,1.4608870520845532e-11,-108.35383360077076
484.4970703125,2.934167e-08,1303.1421363190973,2.2516092322206222e-11,-106.47506979280689
495.263671875,2.404439e-08,1303.1421363190973,1.8451086143244245e-11,-107.33978063535625
506.0302734375,2.0379474e-08,1303.1421363190973,1.5638717960172188e-11,-108.05798852660078
516.796875,2.9585818e-08,1303.1421363190973,2.2703445494414526e-11,-106.43908228901083
527.5634765625,4.183052e-08,1303.1421363190973,3.2099740815624385e-11,-104.93498474224367
538.330078125,2.7103695e-08,1303.1421363190973,2.0798725275426402e-11,-106.81963281518621
549.0966796875,9.646813e-08,1303.1421363190973,7.402733142077951e-11,-101.30607906029374
559.86328125,1.8081992e-07,1303.1421363190973,1.3875687028098533e-10,-98.5774550441247
570.6298828125,1.6778645e-07,1303.1421363190973,1.2875528638710373e-10,-98.90234930817904
581.396484375,1.8349085e-07,1303.1421363190973,1.408064779709543e-10,-98.51377364495592
592.1630859375,1.9427364e-07,1303.1421363190973,1.4908091706070027e-10,-98.26577944378242
602.9296875,5.0132524e-08,1303.1421363190973,3.847049294165558e-11,-104.14872248825253
613.6962890625,2.0307274e-08,1303.1421363190973,1.558331339475666e-11,-108.07340195182957
624.462890625,3.2479907e-08,1303.1421363190973,2.4924303659304225e-11,-106.0337696626189
635.2294921875,3.8394397e-08,1303.1421363190973,2.9462938788469623e-11,-105.30723936517104
645.99609375,3.5025423e-08,1303.1421363190973,2.6877668664155767e-11,-105.70608404152523
656.7626953125,3.157048e-08,1303.1421363190973,2.422642832584634e-11,-106.15710608673604
667.529296875,1.5888284e-08,1303.1421363190973,1.219228681713953e-11,-109.13914829334868
678.2958984375,8.594458e-09,1303.1421363190973,6.595181169188867e-12,-111.80773269913169
689.0625,1.1982933e-08,1303.1421363190973,9.195415774229299e-12,-110.36428629191406
699.8291015625,4.634326e-09,1303.1421363190973,3.556270404303051e-12,-114.49005224464494
710.595703125,7.2973765e-09,1303.1421363190973,5.5998315743792455e-12,-112.51825035032675
721.3623046875,7.588133e-09,1303.1421363190973,5.8229509869249585e-12,-112.34856865429947
732.12890625,4.7124895e-09,1303.1421363190973,3.6162513500172945e-12,-114.41741391213314
742.8955078125,4.7927506e-09,1303.1421363190973,3.677841815736813e-12,-114.3440695373578
753.662109375,3.5343972e-09,1303.1421363190973,2.712211770980123e-12,-115.66676403530111
764.4287109375,2.5223112e-09,1303.1421363190973,1.935561116823685e-12,-117.13193110947857
775.1953125,4.22342e-09,1303.1421363190973,3.2409510201318765e-12,-114.89327532326996
785.9619140625,1.0447715e-08,1303.1421363190973,8.017325510550647e-12,-110.95970483302189
796.728515625,8.882571e-09,1303.1421363190973,6.816271898145463e-12,-111.664530940763
807.4951171875,3.2537557e-09,1303.1421363190973,2.4968542115786272e-12,-116.0260681485944
818.26171875,1.8853257e-09,1303.1421363190973,1.4467535035258498e-12,-118.39605457255342
829.0283203125,1.5987468e-09,1303.1421363190973,1.2268398404380276e-12,-119.11212129167015
839.794921875,1.5261714e-09,1303.1421363190973,1.1711472278523828e-12,-119.31388505248167
850.5615234375,1.5569216e-09,1303.1421363190973,1.1947442633140027e-12,-119.22725046111253
861.328125,1.7584694e-09,1303.1421363190973,1.3494072765585182e-12,-118.69856952280108
872.0947265625,1.342248e-09,1303.1421363190973,1.0300088854631147e-12,-119.87159028798756
882.861328125,1.1358785e-09,1303.1421363190973,8.716459016326863e-13,-120.59659907497738
893.6279296875,7.188872e-10,1303.1421363190973,5.516568477066366e-13,-122.58330986562201
904.39453125,8.71623e-10,1303.1421363190973,6.688625681796599e-13,-121.74663107961098
915.1611328125,1.0451331e-09,1303.1421363190973,8.020099657830542e-13,-120.95820235135166
925.927734375,1.0106478e-09,1303.1421363190973,7.755469419148369e-13,-121.10391910297061
936.6943359375,4.293829e-10,1303.1421363190973,3.2949812486870895e-13,-124.8214705257677
947.4609375,6.820183e-10,1303.1421363190973,5.233644559412535e-13,-122.81195775606628
958.2275390625,6.875789e-10,1303.1421363190973,5.276315327051843e-13,-122.77669257722634
968.994140625,5.461157e-10,1303.1421363190973,4.190760877040829e-13,-123.77707119109944
979.7607421875,5.344431e-10,1303.1421363190973,4.101188089853366e-13,-123.87090312518849
990.52734375,6.9602396e-10,1303.1421363190973,5.341120828576942e-13,-122.72367597168353
1001.2939453125,4.1963308e-10,1303.1421363190973,3.220163530825981e-13,-124.92122072797342
1012.060546875,5.306232e-10,1303.1421363190973,4.0718751795942716e-13,-123.90205543452312
1022.8271484375,3.7351774e-10,1303.1421363190973,2.866285740115149e-13,-125.42680516950006
1033.59375,3.104603e-10,1303.1421363190973,2.3823975908054876e-13,-126.22985758771051
1044.3603515625,2.9193012e-10,1303.1421363190973,2.24020145673797e-13,-126.49712924694606
1055.126953125,2.0171347e-10,1303.1421363190973,1.547900722058676e-13,-128.10256897170393
1065.8935546875,1.2628527e-10,1303.1421363190973,9.690828834796293e-14,-130.1363907713037
1076.66015625,7.584872e-11,1303.1421363190973,5.820449508964189e-14,-132.35043473816742
1087.4267578125,4.853088e-11,1303.1421363190973,3.724143577271675e-14,-134.28973583970281
1098.193359375,6.372246e-11,1303.1421363190973,4.889909015204346e-14,-133.10699221563968
1108.9599609375,1.02304124e-10,1303.1421363190973,7.850572375478453e-14,-131.0509867822929
1119.7265625,1.5374779e-10,1303.1421363190973,1.1798236584503698e-13,-129.28182899376034
1130.4931640625,8.2098835e-11,1303.1421363190973,6.300068068232333e-14,-132.00654758245147
1141.259765625,3.359616e-11,1303.1421363190973,2.5780884655601706e-14,-135.8870218417213
1152.0263671875,3.171562e-11,1303.1421363190973,2.4337805393514955e-14,-136.13718585861795
1162.79296875,2.8309093e-11,1303.1421363190973,2.1723718486327183e-14,-136.63065833785268
1173.5595703125,4.194623e-11,1303.1421363190973,3.2188531121524085e-14,-134.92298841281826
1184.326171875,6.3363974e-11,1303.1421363190973,4.8623998075924926e-14,-133.13149334449375
1195.0927734375,2.3682068e-11,1303.1421363190973,1.8173049634639882e-14,-137.4057218725652
1205.859375,1.11592185e-11,1303.1421363190973,8.563317132392859e-15,-140.6735797209431
1216.6259765625,2.2626715e-11,1303.1421363190973,1.7363197848757555e-14,-137.60370286062155
1227.392578125,2.7518248e-11,1303.1421363190973,2.1116844482776878e-14,-136.75370978472722
1238.1591796875,1.6017892e-11,1303.1421363190973,1.2291747125886499e-14,-139.103863829228
1248.92578125,1.0457221e-11,1303.1421363190973,8.024621108104728e-15,-140.9557546416222
1259.6923828125,1.2901212e-11,1303.1421363190973,9.900081291508399e-15,-140.04361239310674
1270.458984375,1.2920285e-11,1303.1421363190973,9.914716341180538e-15,-140.03719706392846
1281.2255859375,1.10982595e-11,1303.1421363190973,8.516537954611461e-15,-140.697369137743
1291.9921875,1.38470025e-11,1303.1421363190973,1.0625856753737578e-14,-139.73636043073435
1302.7587890625,1.2662392e-11,1303.1421363190973,9.716815699056768e-15,-140.12476034549334
1313.525390625,8.814401e-12,1303.1421363190973,6.76395947352135e-15,-141.69799003155725
1324.2919921875,7.757484e-12,1303.1421363190973,5.9529076242153875e-15,-142.25270856672972
