freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,0.0007782963,1303.1421363190973,5.972459631320067e-07,-62.23846777024579
10.7666015625,0.0037927742,1303.1421363190973,2.9104840463474286e-06,-55.360347769330495
21.533203125,0.0023326566,1303.1421363190973,1.7900247250646289e-06,-57.47140970201686
32.2998046875,0.0010776594,1303.1421363190973,8.269699813127487e-07,-60.825102548813625
43.06640625,0.0005277594,1303.1421363190973,4.0498987711686493e-07,-63.92555832013059
53.8330078125,0.00035021844,1303.1421363190973,2.6874922628234977e-07,-65.70652777389975
64.599609375,0.0002734847,1303.1421363190973,2.098656232953064e-07,-66.78058694508826
75.3662109375,0.00024130053,1303.1421363190973,1.8516824491484955e-07,-67.3243348979621
86.1328125,0.00022091522,1303.1421363190973,1.6952504544029883e-07,-67.70766130540581
96.8994140625,0.00019759595,1303.1421363190973,1.51630397665081e-07,-68.19213726046651
107.666015625,0.0002185733,1303.1421363190973,1.6772789567755475e-07,-67.75394701667459
118.4326171875,0.00019728439,1303.1421363190973,1.5139130551367943e-07,-68.1989906589181
129.19921875,0.00016520872,1303.1421363190973,1.267771978899832e-07,-68.96958851509986
139.9658203125,0.00013621723,1303.1421363190973,1.0452982451207898e-07,-69.80759778710623
150.732421875,0.0001246708,1303.1421363190973,9.566937825456227e-08,-70.19227048463324
161.4990234375,0.00011572933,1303.1421363190973,8.880790474789651e-08,-70.51548376162802
172.265625,9.826683e-05,1303.1421363190973,7.540761097928016e-08,-71.22584818062741
183.0322265625,8.2021965e-05,1303.1421363190973,6.294168723898452e-08,-72.01061619402473
193.798828125,6.873721e-05,1303.1421363190973,5.274728968867548e-08,-72.77799850788425
204.5654296875,6.229413e-05,1303.1421363190973,4.780301452602708e-08,-73.20544715297117
215.33203125,5.5974037e-05,1303.1421363190973,4.295312945177996e-08,-73.67005189128948
226.0986328125,5.4267286e-05,1303.1421363190973,4.1643415677768495e-08,-73.8045365598261
236.865234375,5.38766e-05,1303.1421363190973,4.134360968641689e-08,-73.8359160805575
247.6318359375,5.916314e-05,1303.1421363190973,4.540037067368377e-08,-73.42940601308572
258.3984375,5.860505e-05,1303.1421363190973,4.4972107507812165e-08,-73.470567598066
269.1650390625,5.881438e-05,1303.1421363190973,4.513274458085636e-08,-73.45508255664917
279.931640625,6.236162e-05,1303.1421363190973,4.7854811683762645e-08,-73.20074388448334
