freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,2.0668229e-05,1303.1421363190973,1.5860304215457232e-08,-77.99688486764487
10.7666015625,9.2882765e-05,1303.1421363190973,7.127601016208038e-08,-71.4705661891912
21.533203125,6.61108e-05,1303.1421363190973,5.073184033844136e-08,-72.94719383014095
32.2998046875,4.208582e-05,1303.1421363190973,3.22956478911218e-08,-74.90855998542517
43.06640625,3.5922465e-05,1303.1421363190973,2.7566037525655603e-08,-75.59625656978025
53.8330078125,1.7477621e-05,1303.1421363190973,1.341190723073664e-08,-78.72509459218651
64.599609375,8.730631e-06,1303.1421363190973,6.699676483258348e-09,-81.73946168183943
75.3662109375,7.670171e-06,1303.1421363190973,5.885904302718679e-09,-82.30186803252221
86.1328125,6.5488553e-06,1303.1421363190973,5.025434000155638e-09,-82.98826426298776
96.8994140625,4.4120043e-06,1303.1421363190973,3.3856665399871297e-09,-84.70355818517417
107.666015625,2.862773e-06,1303.1421363190973,2.1968231532373385e-09,-86.58204902872149
118.4326171875,1.8837061e-06,1303.1421363190973,1.4455107577905385e-09,-88.39978671871785
129.19921875,1.1282681e-06,1303.1421363190973,8.658057601678561e-10,-90.62579529171057
139.9658203125,6.0551594e-07,1303.1421363190973,4.6465839694883304e-10,-93.32866210207561
150.732421875,3.9890415e-07,1303.1421363190973,3.06109448297774e-10,-95.14123265370782
161.4990234375,2.3357579e-07,1303.1421363190973,1.7924044438450373e-10,-97.46563988026688
172.265625,1.3324889e-07,1303.1421363190973,1.0225199964156636e-10,-99.9032819016848
183.0322265625,8.930075e-08,1303.1421363190973,6.852725089663611e-11,-101.64136690397241
193.798828125,7.496107e-08,1303.1421363190973,5.7523333052131213e-11,-102.40155957739725
204.5654296875,5.6778106e-08,1303.1421363190973,4.357015842157337e-11,-103.6081086096188
215.33203125,4.0233008e-08,1303.1421363190973,3.0873844774816805e-11,-105.10409283685595
226.0986328125,2.7753842e-08,1303.1421363190973,2.1297630812085722e-11,-106.71668705597197
236.865234375,2.3052966e-08,1303.1421363190973,1.769029401506821e-11,-107.52264948997535
247.6318359375,2.2244985e-08,1303.1421363190973,1.7070267241848506e-11,-107.6775967977855
258.3984375,2.2027107e-08,1303.1421363190973,1.6903073452539215e-11,-107.72034321296368
269.1650390625,1.6946496e-08,1303.1421363190973,1.300433549516806e-11,-108.85911834791052
279.931640625,1.2067133e-08,1303.1421363190973,9.2600283071533e-12,-110.33387685713132
290.6982421875,9.187693e-09,1303.1421363190973,7.050415312946231e-12,-111.51785299631536
301.46484375,8.80975e-09,1303.1421363190973,6.76039091753464e-12,-111.70028190386836
312.2314453125,9.017748e-09,1303.1421363190973,6.920003639294212e-12,-111.59893677143678
322.998046875,8.4897955e-09,1303.1421363190973,6.514865337123842e-12,-111.86094556766201
333.7646484375,7.873075e-09,1303.1421363190973,6.04160852239486e-12,-112.18847419094493
344.53125,7.120009e-09,1303.1421363190973,5.46372404695459e-12,-112.62511243424493
355.2978515625,6.3243135e-09,1303.1421363190973,4.853126750454333e-12,-113.13978365947428
366.064453125,5.628222e-09,1303.1421363190973,4.318962399942434e-12,-113.64620576820434
376.8310546875,4.056465e-09,1303.1421363190973,3.112834181905544e-12,-115.06844013208088
387.59765625,3.331197e-09,1303.1421363190973,2.556280702698634e-12,-115.92391458440262
398.3642578125,2.5063331e-09,1303.1421363190973,1.9232999004294914e-12,-117.15952990880318
409.130859375,2.2112574e-09,1303.1421363190973,1.696865858129109e-12,-117.70352488487833
419.8974609375,1.7049702e-09,1303.1421363190973,1.3083531853759165e-12,-118.83275003905545
430.6640625,1.1231679e-09,1303.1421363190973,8.618920843108637e-13,-120.64547107866994
441.4306640625,8.511784e-10,1303.1421363190973,6.531738801269758e-13,-121.84971190658474
452.197265625,7.9647333e-10,1303.1421363190973,6.111945194113821e-13,-122.13820548738758
462.9638671875,8.3064583e-10,1303.1421363190973,6.374176743628701e-13,-121.9557589854687
473.73046875,9.2989266e-10,1303.1421363190973,7.13577354661152e-13,-121.46558940725198
484.4970703125,9.326706e-10,1303.1421363190973,7.157090400333717e-13,-121.45263497230916
495.263671875,7.796529e-10,1303.1421363190973,5.982869646983225e-13,-122.23090459336225
506.0302734375,6.563591e-10,1303.1421363190973,5.036742039923307e-13,-122.97850291252011
516.796875,5.5523436e-10,1303.1421363190973,4.260734784828897e-13,-123.70515498202755
527.5634765625,5.393724e-10,1303.1421363190973,4.1390137694818767e-13,-123.831031288058
538.330078125,4.8146703e-10,1303.1421363190973,3.694662032476246e-13,-124.32425282341855
549.0966796875,4.2895137e-10,1303.1421363190973,3.2916696859830335e-13,-124.82583752060101
559.86328125,4.0497103e-10,1303.1421363190973,3.1076506959770597e-13,-125.07567802398484
570.6298828125,3.7094164e-10,1303.1421363190973,2.8465171079838824e-13,-125.45686201671275
