freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,2.6191996e-05,1303.1421363190973,2.0099110409006173e-08,-76.96823164122272
10.7666015625,0.00012369739,1303.1421363190973,9.492242047120783e-08,-70.22631196035329
21.533203125,0.00011997731,1303.1421363190973,9.206770306394868e-08,-70.35892691638304
32.2998046875,6.945972e-05,1303.1421363190973,5.330171525361929e-08,-72.73258815116093
43.06640625,4.1104548e-05,1303.1421363190973,3.154264329071145e-08,-75.01101915367654
53.8330078125,2.825526e-05,1303.1421363190973,2.1682409154425763e-08,-76.63892464553196
64.599609375,1.4696322e-05,1303.1421363190973,1.1277604843737168e-08,-79.47783126735695
75.3662109375,1.1661363e-05,1303.1421363190973,8.948649943980821e-09,-80.48242480450064
86.1328125,8.649015e-06,1303.1421363190973,6.637046840813103e-09,-81.78025117323322
96.8994140625,6.01304e-06,1303.1421363190973,4.614262305069116e-09,-83.35897720953609
107.666015625,3.7884759e-06,1303.1421363190973,2.907185444830237e-09,-85.36527264377584
118.4326171875,4.1559706e-06,1303.1421363190973,3.1891917466054906e-09,-84.96319368499516
129.19921875,9.06079e-06,1303.1421363190973,6.953032813675211e-09,-81.57825721029391
139.9658203125,1.4450303e-05,1303.1421363190973,1.1088815593917349e-08,-79.55114838746763
150.732421875,1.3709054e-05,1303.1421363190973,1.0519998827716298e-08,-79.77984308577372
161.4990234375,1.2838829e-05,1303.1421363190973,9.852208703538018e-09,-80.06466396890295
172.265625,1.2507654e-05,1303.1421363190973,9.598073489483761e-09,-80.17815929132178
183.0322265625,7.80583e-06,1303.1421363190973,5.990006707157569e-09,-82.22572691320222
193.798828125,4.1887743e-06,1303.1421363190973,3.21436518201516e-09,-84.92904784845635
204.5654296875,3.302055e-06,1303.1421363190973,2.5339176752859112e-09,-85.96207499061828
215.33203125,4.5809898e-06,1303.1421363190973,3.5153419415582775e-09,-84.54032424240427
226.0986328125,4.7661497e-06,1303.1421363190973,3.6574292307704906e-09,-84.36824068478991
236.865234375,4.59476e-06,1303.1421363190973,3.5259081681069676e-09,-84.52729003041736
247.6318359375,3.6627757e-06,1303.1421363190973,2.810726185045486e-09,-85.51181460374738
258.3984375,2.032713e-06,1303.1421363190973,1.5598551156508564e-09,-88.0691573843751
269.1650390625,1.0386149e-06,1303.1421363190973,7.970080363011192e-10,-90.98537299552902
279.931640625,6.429492e-07,1303.1421363190973,4.93383787763376e-10,-93.06815125216333
290.6982421875,6.41313e-07,1303.1421363190973,4.921282653767758e-10,-93.07921690554957
301.46484375,7.004047e-07,1303.1421363190973,5.3747372266025e-10,-92.69642763752115
312.2314453125,6.6034687e-07,1303.1421363190973,5.067343401105955e-10,-92.95219663668288
322.998046875,7.700557e-07,1303.1421363190973,5.909222567815938e-10,-92.28469652234928
333.7646484375,8.801792e-07,1303.1421363190973,6.754284269818502e-10,-91.70420665019007
344.53125,8.9221135e-07,1303.1421363190973,6.846616179145688e-10,-91.64524017970467
355.2978515625,7.6879286e-07,1303.1421363190973,5.899532323637664e-10,-92.29182415021221
366.064453125,4.6121815e-07,1303.1421363190973,3.5392773899320544e-10,-94.51085398313081
376.8310546875,4.017287e-07,1303.1421363190973,3.082769615921268e-10,-95.11058930113808
387.59765625,3.936153e-07,1303.1421363190973,3.020509306347765e-10,-95.19919821848353
398.3642578125,3.2526586e-07,1303.1421363190973,2.496011917692149e-10,-96.02753345361576
409.130859375,3.3622348e-07,1303.1421363190973,2.5800980682606586e-10,-95.88363786403039
419.8974609375,4.3035138e-07,1303.1421363190973,3.302413405817776e-10,-94.81168561410199
430.6640625,6.857074e-07,1303.1421363190973,5.261953951157902e-10,-92.78852956867101
441.4306640625,8.486581e-07,1303.1421363190973,6.512398501499751e-10,-91.86259032303872
452.197265625,1.2437084e-06,1303.1421363190973,9.543919964471535e-10,-90.20273211325781
462.9638671875,2.0229454e-06,1303.1421363190973,1.5523595820086429e-09,-88.09007673287812
473.73046875,2.4374187e-06,1303.1421363190973,1.8704168200274514e-09,-87.28061600700914
