freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,0.0009797986,1303.1421363190973,7.518740298729362e-07,-61.23854915676648
10.7666015625,0.0052664937,1303.1421363190973,4.0413811900466534e-06,-53.93470184220517
21.533203125,0.0044565736,1303.1421363190973,3.419867647133755e-06,-54.65990701321565
32.2998046875,0.0020279253,1303.1421363190973,1.5561814118698184e-06,-58.07939776509835
43.06640625,0.0007119042,1303.1421363190973,5.462981961490567e-07,-62.625702335029985
53.8330078125,0.00041381727,1303.1421363190973,3.175534384944465e-07,-64.98183180323493
64.599609375,0.00027587413,1303.1421363190973,2.116991656282909e-07,-66.74280853665724
75.3662109375,0.00015792773,1303.1421363190973,1.211899389303285e-07,-69.16533433374434
86.1328125,9.694108e-05,1303.1421363190973,7.439025494735662e-08,-71.28483952892095
96.8994140625,7.1912786e-05,1303.1421363190973,5.518415137880928e-08,-72.5818563163696
107.666015625,4.837332e-05,1303.1421363190973,3.712052493804354e-08,-74.30385890856094
118.4326171875,4.224002e-05,1303.1421363190973,3.2413976786658054e-08,-74.8926768323652
129.19921875,3.2564127e-05,1303.1421363190973,2.4988932113628743e-08,-76.02252302779826
139.9658203125,2.3347886e-05,1303.1421363190973,1.7916607268736632e-08,-77.46744225921937
150.732421875,1.6496058e-05,1303.1421363190973,1.2658679294516287e-08,-78.97611602772366
161.4990234375,1.2588301e-05,1303.1421363190973,9.65995984243633e-09,-80.15024678992846
172.265625,8.868262e-06,1303.1421363190973,6.805290591961214e-09,-81.67153325304037
183.0322265625,6.787732e-06,1303.1421363190973,5.20874279857524e-09,-82.8326708697454
193.798828125,5.3807844e-06,1303.1421363190973,4.1290851486773894e-09,-83.84146161150622
204.5654296875,4.4951657e-06,1303.1421363190973,3.449481955998623e-09,-84.62246122475821
215.33203125,3.395223e-06,1303.1421363190973,2.6054127025017714e-09,-85.84123473814401
226.0986328125,2.9226183e-06,1303.1421363190973,2.242747102613058e-09,-86.49219695713447
