freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,0.00011323029,1303.1421363190973,8.689020948170188e-08,-70.610291557448
10.7666015625,0.00066004676,1303.1421363190973,5.065040428535995e-07,-62.9541708380419
21.533203125,0.00015929341,1303.1421363190973,1.2223794221878007e-07,-69.12793969718572
32.2998046875,3.7627153e-05,1303.1421363190973,2.8874173990508903e-08,-75.39490430874521
43.06640625,3.276033e-05,1303.1421363190973,2.513949115824644e-08,-75.99643517000187
53.8330078125,4.8845293e-05,1303.1421363190973,3.74827058294321e-08,-74.26169065479701
64.599609375,8.194805e-05,1303.1421363190973,6.288496552663833e-08,-72.01453172826224
75.3662109375,7.790385e-05,1303.1421363190973,5.978155252814737e-08,-72.23432810513665
86.1328125,5.7082056e-05,1303.1421363190973,4.38033995891454e-08,-73.58492182520732
96.8994140625,4.1021773e-05,1303.1421363190973,3.147912379464822e-08,-75.01977364510088
107.666015625,3.0990133e-05,1303.1421363190973,2.3781084594258487e-08,-76.23768342208493
118.4326171875,1.7669034e-05,1303.1421363190973,1.355879240127974e-08,-78.67778988700135
129.19921875,9.218317e-06,1303.1421363190973,7.073915414613996e-09,-81.50340137507699
139.9658203125,2.8489198e-06,1303.1421363190973,2.1861925431621705e-09,-86.60311591356844
150.732421875,1.4256011e-06,1303.1421363190973,1.0939719922298497e-09,-89.60993796627571
161.4990234375,7.955484e-07,1303.1421363190973,6.104847289270743e-10,-92.14325195315583
172.265625,5.7842215e-07,1303.1421363190973,4.4386731612666903e-10,-93.52746832781392
183.0322265625,3.6964704e-07,1303.1421363190973,2.8365826703475145e-10,-95.47204554686077
193.798828125,2.313243e-07,1303.1421363190973,1.7751271070665033e-10,-97.50770544061736
204.5654296875,1.6514801e-07,1303.1421363190973,1.2673061858958998e-10,-98.97118445274315
215.33203125,1.1386651e-07,1303.1421363190973,8.737843447397577e-11,-100.58595740645039
226.0986328125,7.7705906e-08,1303.1421363190973,5.962965255264386e-11,-102.24537721174286
236.865234375,5.841594e-08,1303.1421363190973,4.482698941643532e-11,-103.48460427400853
247.6318359375,4.228942e-08,1303.1421363190973,3.245189002512904e-11,-104.8876000445434
258.3984375,3.4546186e-08,1303.1421363190973,2.6509914301129715e-11,-105.76591676212837
269.1650390625,2.589925e-08,1303.1421363190973,1.9874463438952646e-11,-107.0170458738332
