freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,0.0011225711,1303.1421363190973,8.614340915009349e-07,-60.647779449047846
10.7666015625,0.005334664,1303.1421363190973,4.0936932261586045e-06,-53.878847056838694
21.533203125,0.0049520833,1303.1421363190973,3.8001099064797027e-06,-54.202038425707144
32.2998046875,0.0032455407,1303.1421363190973,2.4905500108413308e-06,-56.0370473310672
43.06640625,0.001641627,1303.1421363190973,1.2597452898882284e-06,-58.99717256770071
53.8330078125,0.0007543686,1303.1421363190973,5.788843648452291e-07,-62.3740818018469
64.599609375,0.00038983973,1303.1421363190973,2.9915362745057685e-07,-65.24105726660419
75.3662109375,0.00020481467,1303.1421363190973,1.5716985159460399e-07,-68.03630756908584
86.1328125,0.00011885901,1303.1421363190973,9.120955754758291e-08,-70.39959651006075
96.8994140625,8.586721e-05,1303.1421363190973,6.589242787775559e-08,-71.81164490107855
107.666015625,6.8219844e-05,1303.1421363190973,5.23502656192284e-08,-72.81081110419284
118.4326171875,6.0542297e-05,1303.1421363190973,4.6458708826743364e-08,-73.32932864213196
129.19921875,5.0002185e-05,1303.1421363190973,3.837047404929749e-08,-74.16002835262921
139.9658203125,3.9836385e-05,1303.1421363190973,3.056948541558802e-08,-75.147118718088
150.732421875,2.9333618e-05,1303.1421363190973,2.2509914393507562e-08,-76.47626156643103
161.4990234375,2.2109505e-05,1303.1421363190973,1.6966302230372032e-08,-77.70412800931328
172.265625,1.7024808e-05,1303.1421363190973,1.3064428814890515e-08,-78.83909573151645
183.0322265625,1.3042504e-05,1303.1421363190973,1.0008504686775231e-08,-79.99630803119268
193.798828125,1.1269182e-05,1303.1421363190973,8.647700752451752e-09,-80.63099347247105
204.5654296875,1.0118613e-05,1303.1421363190973,7.764781013436704e-09,-81.09870787971113
215.33203125,7.806125e-06,1303.1421363190973,5.990232136740793e-09,-82.22556347268097
226.0986328125,6.5967383e-06,1303.1421363190973,5.062178673259023e-09,-82.95662530169265
236.865234375,5.24788e-06,1303.1421363190973,4.0270971062272876e-09,-83.95007898033441
247.6318359375,4.7516796e-06,1303.1421363190973,3.646324904504568e-09,-84.38144636299043
258.3984375,4.03852e-06,1303.1421363190973,3.0990631846288923e-09,-85.08769569144411
269.1650390625,2.8597813e-06,1303.1421363190973,2.1945275053840225e-09,-86.58658971500876
279.931640625,2.4677954e-06,1303.1421363190973,1.893726971753488e-09,-87.22682635263162
290.6982421875,2.4391861e-06,1303.1421363190973,1.8717728871488295e-09,-87.27746847821041
301.46484375,2.1160274e-06,1303.1421363190973,1.6237886553681106e-09,-87.89470497127081
312.2314453125,2.0296006e-06,1303.1421363190973,1.5574668183326083e-09,-88.07581197168668
322.998046875,1.7798155e-06,1303.1421363190973,1.3657876380275363e-09,-88.64616822471856
333.7646484375,1.6260365e-06,1303.1421363190973,1.2477814452886332e-09,-89.03861476686642
344.53125,1.4743551e-06,1303.1421363190973,1.1313848407116852e-09,-89.46389644615736
355.2978515625,1.1640184e-06,1303.1421363190973,8.932396854888761e-10,-90.49031990027429
366.064453125,1.0191178e-06,1303.1421363190973,7.820465435634077e-10,-91.06767399099695
376.8310546875,8.9542146e-07,1303.1421363190973,6.871248984862152e-10,-91.62964314187582
387.59765625,8.3601424e-07,1303.1421363190973,6.415373050540415e-10,-91.92778084560983
398.3642578125,8.821132e-07,1303.1421363190973,6.769125196115031e-10,-91.69467453478588
409.130859375,8.007222e-07,1303.1421363190973,6.144550463932297e-10,-92.11509884653037
419.8974609375,6.4615426e-07,1303.1421363190973,4.958432733710633e-10,-93.04655574046271
430.6640625,5.6489245e-07,1303.1421363190973,4.3348490541847995e-10,-93.63026020696643
441.4306640625,4.412157e-07,1303.1421363190973,3.385783311464353e-10,-94.70340839979785
452.197265625,4.5179158e-07,1303.1421363190973,3.466939924337554e-10,-94.60053683799256
462.9638671875,4.0306907e-07,1303.1421363190973,3.093055058757261e-10,-95.09612349152451
473.73046875,3.6426098e-07,1303.1421363190973,2.795251587008342e-10,-95.53579097283037
484.4970703125,3.1994742e-07,1303.1421363190973,2.4551996975287604e-10,-96.09913178079654
495.263671875,3.2304777e-07,1303.1421363190973,2.4789908500315414e-10,-96.05725076212471
506.0302734375,2.6514084e-07,1303.1421363190973,2.03462717879119e-10,-96.9151515844232
516.796875,2.4475648e-07,1303.1421363190973,1.878202472121295e-10,-97.26257592162965
527.5634765625,2.2593453e-07,1303.1421363190973,1.73376734339626e-10,-97.6100918151859
538.330078125,2.1497226e-07,1303.1421363190973,1.6496454242019296e-10,-97.82609393277438
549.0966796875,2.503066e-07,1303.1421363190973,1.9207930909124046e-10,-97.16519415104307
559.86328125,2.1013784e-07,1303.1421363190973,1.6125473614374582e-10,-97.92487521028272
570.6298828125,1.9792829e-07,1303.1421363190973,1.518854063315297e-10,-98.18483952629404
581.396484375,1.653722e-07,1303.1421363190973,1.2690266786080384e-10,-98.96529247684283
592.1630859375,1.7686145e-07,1303.1421363190973,1.357192306381871e-10,-98.67358610937744
602.9296875,1.7086538e-07,1303.1421363190973,1.311179895087657e-10,-98.82337718619551
613.6962890625,1.5271878e-07,1303.1421363190973,1.1719272912819136e-10,-99.31099331982246
624.462890625,1.2113945e-07,1303.1421363190973,9.295950694445277e-11,-100.31706188437731
635.2294921875,1.1674251e-07,1303.1421363190973,8.958540230742041e-11,-100.47762751652895
645.99609375,1.12017574e-07,1303.1421363190973,8.595959777630893e-11,-100.65705625334367
656.7626953125,1.1732518e-07,1303.1421363190973,9.003252648778893e-11,-100.45600562536704
667.529296875,1.12312705e-07,1303.1421363190973,8.618606879360837e-11,-100.64562928317048
678.2958984375,1.1520611e-07,1303.1421363190973,8.840640078892616e-11,-100.5351629011503
689.0625,9.543729e-08,1303.1421363190973,7.323627772655046e-11,-101.35273737061493
699.8291015625,9.6726005e-08,1303.1421363190973,7.42252148000941e-11,-101.2944853692679
710.595703125,7.858477e-08,1303.1421363190973,6.030406563047541e-11,-102.19653407240288
721.3623046875,8.019885e-08,1303.1421363190973,6.154266880275804e-11,-102.10823674465232
