freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,0.001018241,1303.1421363190973,7.813738316763164e-07,-61.07141137453284
10.7666015625,0.0045816973,1303.1421363190973,3.5158841785713903e-06,-54.53965440036215
21.533203125,0.0029689104,1303.1421363190973,2.278270574111483e-06,-56.423946991044
32.2998046875,0.0016149742,1303.1421363190973,1.2392923750765577e-06,-59.068262223543954
43.06640625,0.0010437606,1303.1421363190973,8.00956719506529e-07,-60.9639095081629
53.8330078125,0.000662788,1303.1421363190973,5.086075981808808e-07,-62.93617156108048
64.599609375,0.00049634324,1303.1421363190973,3.8088184843864156e-07,-64.1920972387561
75.3662109375,0.00041003834,1303.1421363190973,3.1465360167017095e-07,-65.02167292753208
86.1328125,0.00028777352,1303.1421363190973,2.2083047355618247e-07,-66.55940996232226
96.8994140625,0.00018078639,1303.1421363190973,1.3873113545263137e-07,-68.57826059202213
107.666015625,0.00011916037,1303.1421363190973,9.144081619544854e-08,-70.3885990610799
118.4326171875,8.527298e-05,1303.1421363190973,6.543643757107178e-08,-71.84180352144482
129.19921875,6.3453765e-05,1303.1421363190973,4.869289606099465e-08,-73.12534394566742
139.9658203125,5.7894416e-05,1303.1421363190973,4.4426782877126084e-08,-73.523551346389
150.732421875,4.7908376e-05,1303.1421363190973,3.676373481476899e-08,-74.3458037522247
161.4990234375,3.571492e-05,1303.1421363190973,2.7406771176145314e-08,-75.62142126189099
172.265625,3.512792e-05,1303.1421363190973,2.6956322389247264e-08,-75.69339358242098
183.0322265625,3.4417582e-05,1303.1421363190973,2.641122667776644e-08,-75.7821142738023
193.798828125,3.292391e-05,1303.1421363190973,2.5265014258562498e-08,-75.97480452327264
204.5654296875,3.308278e-05,1303.1421363190973,2.5386930485546965e-08,-75.95389806167486
215.33203125,2.8679564e-05,1303.1421363190973,2.200801043183302e-08,-76.57419216762028
226.0986328125,2.6936286e-05,1303.1421363190973,2.067026103442178e-08,-76.8465403884958
236.865234375,2.7329766e-05,1303.1421363190973,2.0972206862003e-08,-76.78355867218883
247.6318359375,2.7383372e-05,1303.1421363190973,2.1013343922357233e-08,-76.77504831388853
258.3984375,2.8160362e-05,1303.1421363190973,2.1609584930178167e-08,-76.65353574822656
269.1650390625,2.4042003e-05,1303.1421363190973,1.8449254800507267e-08,-77.34021171107287
279.931640625,2.1770296e-05,1303.1421363190973,1.670600294796162e-08,-77.77127446294021
290.6982421875,1.6519218e-05,1303.1421363190973,1.2676449845748675e-08,-78.97002357517405
301.46484375,1.4662542e-05,1303.1421363190973,1.1251682535439572e-08,-79.4878252988862
312.2314453125,1.2792263e-05,1303.1421363190973,9.816474973937111e-09,-80.08044436266238
322.998046875,1.0740695e-05,1303.1421363190973,8.242151536382124e-09,-80.83959405000756
333.7646484375,9.696885e-06,1303.1421363190973,7.441156955872402e-09,-81.28359534818664
344.53125,1.1023622e-05,1303.1421363190973,8.459263256532692e-09,-80.72667459367045
355.2978515625,1.15054245e-05,1303.1421363190973,8.82898591905538e-09,-80.5408917581652
366.064453125,9.732799e-06,1303.1421363190973,7.468716594827102e-09,-81.26754019827294
376.8310546875,8.079082e-06,1303.1421363190973,6.199694605398668e-09,-82.07629703156067
387.59765625,8.827669e-06,1303.1421363190973,6.774142225709486e-09,-81.69145689416752
398.3642578125,8.927716e-06,1303.1421363190973,6.850915306247746e-09,-81.64251401369336
409.130859375,8.011385e-06,1303.1421363190973,6.1477446022181315e-09,-82.11284182836454
419.8974609375,8.449729e-06,1303.1421363190973,6.4841190407605376e-09,-81.88149020617035
430.6640625,1.0182537e-05,1303.1421363190973,7.813833932406823e-09,-81.07135823083814
441.4306640625,1.0700569e-05,1303.1421363190973,8.211360507426405e-09,-80.85584880405958
452.197265625,1.0310826e-05,1303.1421363190973,7.91228035745732e-09,-81.01698332692536
462.9638671875,9.876456e-06,1303.1421363190973,7.578955150645897e-09,-81.2039066291497
473.73046875,1.1597932e-05,1303.1421363190973,8.899973904190087e-09,-80.50611266757656
484.4970703125,1.0544821e-05,1303.1421363190973,8.091842348701873e-09,-80.91952587067298
495.263671875,8.989052e-06,1303.1421363190973,6.897981932357627e-09,-81.61277947499457
506.0302734375,8.16025e-06,1303.1421363190973,6.2619801711116224e-09,-82.03288311933163
516.796875,8.271817e-06,1303.1421363190973,6.347593860104075e-09,-81.97390868615108
527.5634765625,7.4539416e-06,1303.1421363190973,5.7199759157883615e-09,-82.42605799819256
538.330078125,7.1077284e-06,1303.1421363190973,5.4543005216764675e-09,-82.63260936927914
549.0966796875,6.2298163e-06,1303.1421363190973,4.780611889378616e-09,-83.20516512765836
