freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,1.947787e-05,1303.1421363190973,1.4946848189894754e-08,-78.25450376439618
10.7666015625,0.00010573786,1303.1421363190973,8.114069705607807e-08,-70.90761265718358
21.533203125,9.087113e-05,1303.1421363190973,6.973232421011173e-08,-71.56565859321047
32.2998046875,4.7450034e-05,1303.1421363190973,3.6412017206079196e-08,-74.38755260719944
43.06640625,1.94347e-05,1303.1421363190973,1.4913723301724476e-08,-78.26413918751668
53.8330078125,8.779073e-06,1303.1421363190973,6.7368507288337904e-09,-81.71543075381771
64.599609375,4.733899e-06,1303.1421363190973,3.6326804823620345e-09,-84.39772799453411
75.3662109375,2.6282544e-06,1303.1421363190973,2.016859332015876e-09,-86.95324391058267
86.1328125,2.0158798e-06,1303.1421363190973,1.5469379307396539e-09,-88.10527111561171
96.8994140625,1.7383471e-06,1303.1421363190973,1.3339658619643112e-09,-88.74855284475115
107.666015625,1.5408965e-06,1303.1421363190973,1.1824469968068982e-09,-89.27218317406383
118.4326171875,2.2761083e-06,1303.1421363190973,1.7466306790774917e-09,-87.5779891584991
129.19921875,5.7692787e-06,1303.1421363190973,4.427206350512263e-09,-83.53870235238168
139.9658203125,8.663869e-06,1303.1421363190973,6.648446040140674e-09,-81.7727985169783
150.732421875,7.297386e-06,1303.1421363190973,5.599839047077674e-09,-82.51824455488544
161.4990234375,1.0325226e-05,1303.1421363190973,7.923330594581756e-09,-81.01092223108213
172.265625,2.1504913e-05,1303.1421363190973,1.6502355585456767e-08,-77.82454059134696
183.0322265625,2.7712003e-05,1303.1421363190973,2.1265527739771565e-08,-76.72323835069557
193.798828125,1.5696729e-05,1303.1421363190973,1.2045291679882168e-08,-79.19182678984063
204.5654296875,7.859406e-06,1303.1421363190973,6.0311200380819865e-09,-82.19602027629557
215.33203125,6.1465475e-06,1303.1421363190973,4.7167127224383705e-09,-83.26360574222635
226.0986328125,7.4159657e-06,1303.1421363190973,5.69083373324245e-09,-82.44824102810259
236.865234375,8.709245e-06,1303.1421363190973,6.683266186693776e-09,-81.75011241089376
247.6318359375,5.6796275e-06,1303.1421363190973,4.358409848013237e-09,-83.60671932795285
258.3984375,3.063891e-06,1303.1421363190973,2.351156398563026e-09,-86.2871848071184
269.1650390625,1.8716742e-06,1303.1421363190973,1.4362778285794724e-09,-88.42761543555935
279.931640625,1.2476064e-06,1303.1421363190973,9.573831259713154e-10,-90.18914231295398
290.6982421875,6.53564e-07,1303.1421363190973,5.015293071292017e-10,-92.9970368367526
301.46484375,4.4051947e-07,1303.1421363190973,3.380440700134374e-10,-94.7102667807731
312.2314453125,5.0496516e-07,1303.1421363190973,3.874981428461965e-10,-94.11730374586269
322.998046875,5.49726e-07,1303.1421363190973,4.218465361209367e-10,-93.74845512634147
333.7646484375,5.496753e-07,1303.1421363190973,4.218075832150119e-10,-93.74885616823107
344.53125,6.6202415e-07,1303.1421363190973,5.080214871968547e-10,-92.94117918476562
355.2978515625,1.0811802e-06,1303.1421363190973,8.296716836794045e-10,-90.81093731930643
366.064453125,9.696101e-07,1303.1421363190973,7.440555519515301e-10,-91.28394638371657
376.8310546875,6.573864e-07,1303.1421363190973,5.044625961681941e-10,-92.97171029387356
387.59765625,3.2283626e-07,1303.1421363190973,2.477367957685592e-10,-96.06009483876687
398.3642578125,1.1536172e-07,1303.1421363190973,8.852581674534544e-11,-100.52930057720258
409.130859375,1.3086158e-07,1303.1421363190973,1.0042003531566443e-10,-99.98179630229194
419.8974609375,1.8541657e-07,1303.1421363190973,1.422842347556065e-10,-98.46843217540072
430.6640625,2.498054e-07,1303.1421363190973,1.9169468731297388e-10,-97.17389923129404
441.4306640625,3.4304318e-07,1303.1421363190973,2.6324308393577574e-10,-95.79643030011366
452.197265625,4.4282174e-07,1303.1421363190973,3.39810800217491e-10,-94.68762822052258
462.9638671875,5.628049e-07,1303.1421363190973,4.31882994424994e-10,-93.64633896144183
473.73046875,7.7056944e-07,1303.1421363190973,5.913164532103088e-10,-92.28180036713673
484.4970703125,9.685361e-07,1303.1421363190973,7.43231303227728e-10,-91.28876007124248
495.263671875,1.1359774e-06,1303.1421363190973,8.717218036381351e-10,-90.59622091238948
506.0302734375,1.1808536e-06,1303.1421363190973,9.06158789692196e-10,-90.42795692560983
516.796875,9.4157065e-07,1303.1421363190973,7.225387169873985e-10,-91.411388764282
527.5634765625,1.2223462e-06,1303.1421363190973,9.379992352332886e-10,-90.2779751570846
538.330078125,1.5228447e-06,1303.1421363190973,1.1685945059507462e-09,-89.32336159820107
549.0966796875,1.631712e-06,1303.1421363190973,1.2521365808242944e-09,-89.02348296474511
559.86328125,1.5753998e-06,1303.1421363190973,1.2089238932858236e-09,-89.17601038896368
570.6298828125,1.650574e-06,1303.1421363190973,1.2666109223264312e-09,-88.97356771254502
581.396484375,1.209618e-06,1303.1421363190973,9.282317831675721e-10,-90.32343565180105
592.1630859375,8.699786e-07,1303.1421363190973,6.676006813222533e-10,-91.75483228771783
602.9296875,5.830279e-07,1303.1421363190973,4.4740160532000867e-10,-93.49302461946206
613.6962890625,3.3253153e-07,1303.1421363190973,2.551766917495106e-10,-95.93158997297527
624.462890625,2.8652303e-07,1303.1421363190973,2.1987089886033494e-10,-96.57832248132263
