freq,psd,S_P_NV_freq,SNR_linear,SNR_dB
0.0,3.345527e-06,1303.1421363190973,2.5672770660566946e-09,-85.90527258805663
10.7666015625,1.8205468e-05,1303.1421363190973,1.3970440778735743e-08,-78.54789891326563
21.533203125,7.684271e-06,1303.1421363190973,5.896724224789047e-09,-82.29389182626286
32.2998046875,2.2432116e-06,1303.1421363190973,1.7213867533027889e-09,-87.64121543411508
43.06640625,1.2770225e-06,1303.1421363190973,9.799564440054346e-10,-90.08793226907983
53.8330078125,3.1860074e-07,1303.1421363190973,2.4448658361870825e-10,-96.11744968115944
64.599609375,1.6363524e-07,1303.1421363190973,1.2556976310565869e-10,-99.01114925067597
75.3662109375,1.4005258e-07,1303.1421363190973,1.0747298673868461e-10,-99.6870068165147
86.1328125,8.748877e-08,1303.1421363190973,6.713678918811159e-11,-101.73039432692258
96.8994140625,6.495827e-08,1303.1421363190973,4.984742411863845e-11,-103.02357279076803
107.666015625,6.502501e-08,1303.1421363190973,4.989863432194834e-11,-103.01911340439901
118.4326171875,6.559055e-08,1303.1421363190973,5.033261244182067e-11,-102.98150527587711
129.19921875,5.859588e-08,1303.1421363190973,4.4965072124455055e-11,-103.47124705636985
139.9658203125,5.0918473e-08,1303.1421363190973,3.907361413189378e-11,-104.0811641664965
150.732421875,3.7951903e-08,1303.1421363190973,2.91233794809499e-11,-105.35758230843567
161.4990234375,3.1039157e-08,1303.1421363190973,2.3818706885492617e-11,-106.23081820004339
172.265625,2.3421437e-08,1303.1421363190973,1.7973050182092655e-11,-107.45378213105789
183.0322265625,2.0222044e-08,1303.1421363190973,1.5517912970608394e-11,-108.0916668812269
193.798828125,1.6381895e-08,1303.1421363190973,1.2571073020438871e-11,-109.0062765095631
204.5654296875,1.5201808e-08,1303.1421363190973,1.166550247197047e-11,-109.33096549960304
215.33203125,1.3608483e-08,1303.1421363190973,1.0442824108039834e-11,-109.81182036900869
226.0986328125,1.1641861e-08,1303.1421363190973,8.933683898376867e-12,-110.48969418286761
236.865234375,1.16327215e-08,1303.1421363190973,8.926670575974039e-12,-110.4931049185059
247.6318359375,1.3330506e-08,1303.1421363190973,1.0229509374738618e-11,-109.9014519531554
258.3984375,1.2755837e-08,1303.1421363190973,9.78852338499788e-12,-110.09282817299456
269.1650390625,1.0900437e-08,1303.1421363190973,8.36473442294047e-12,-110.77547843163323
279.931640625,1.0197157e-08,1303.1421363190973,7.825053470725123e-12,-111.065126861187
290.6982421875,1.0690709e-08,1303.1421363190973,8.20379332748186e-12,-110.85985289047792
301.46484375,8.710038e-09,1303.1421363190973,6.6838748203963164e-12,-111.74971692429187
